Title,Price,Release Date,Tags,Description,Reviews,URL
The Elder Scrolls® Online,Free,"22 May, 2017","['RPG', 'MMORPG', 'Open World', 'Fantasy', 'Adventure', 'Exploration', 'Multiplayer', 'Singleplayer', 'Massively Multiplayer', 'Action', 'Character Customization', 'PvP', 'PvE', 'Lore-Rich', 'Story Rich', 'Choose Your Own Adventure', 'Magic', 'Class-Based', 'Action RPG', 'Atmospheric']","Join over 22 million players in the award-winning online multiplayer RPG and experience limitless adventure in a persistent Elder Scrolls world. Battle, craft, steal, or explore, and combine different types of equipment and abilities to create your own style of play. No game subscription required.",- 79% of the 676 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/306130/The_Elder_Scrolls_Online/?snr=1_7_7_7000_150_1
ELDEN RING,Free,"24 Feb, 2022","['Souls-like', 'Open World', 'Dark Fantasy', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'Atmospheric', 'PvP', 'Great Soundtrack', 'Violent', '3D', 'Family Friendly', 'Character Customization']","THE CRITICALLY ACCLAIMED FANTASY ACTION RPG. Rise, Tarnished, and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between.","- 93% of the 11,743 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1245620/ELDEN_RING/?snr=1_7_7_7000_150_1
Crusader Kings III,Free,"1 Sep, 2020","['Strategy', 'Medieval', 'Grand Strategy', 'Simulation', 'RPG', 'Historical', 'Management', 'Character Customization', 'Life Sim', 'RTS', 'Sandbox', 'Choices Matter', 'War', 'Singleplayer', 'Political', 'Economy', '4X', 'Moddable', 'Multiplayer', 'Real-Time with Pause']","Love, fight, scheme, and claim greatness. Determine your noble house’s legacy in the sprawling grand strategy of Crusader Kings III. Death is only the beginning as you guide your dynasty’s bloodline in the rich and larger-than-life simulation of the Middle Ages.","- 87% of the 1,087 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1158310/Crusader_Kings_III/?snr=1_7_7_7000_150_1
Limbus Company,Free,"26 Feb, 2023","['Lore-Rich', 'Story Rich', 'Turn-Based Tactics', 'Turn-Based Combat', 'RPG', 'Free to Play', 'Visual Novel', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Anime', 'PvE', 'Turn-Based Strategy', '2D', 'Action', 'Dark Fantasy', 'Great Soundtrack', 'Roguelite', 'Sci-fi', 'Colorful']","As the Executive Manager of Limbus Company, lead your group of twelve Sinners, venture into the buried facilities of Lobotomy Corporation, and lay claim on the Golden Boughs.","- 92% of the 2,490 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1973530/Limbus_Company/?snr=1_7_7_7000_150_1
Manor Lords,Free,"26 Apr, 2024","['Strategy', 'City Builder', 'Simulation', 'Base Building', 'Management', 'Building', 'Grand Strategy', 'Historical', 'Sandbox', 'Open World', 'Singleplayer', 'RTS', 'Moddable', 'Replay Value', '4X', 'Resource Management', 'Real-Time with Pause', 'Economy', 'Colony Sim', 'Early Access']","Manor Lords is a medieval strategy game featuring in-depth city building, large-scale tactical battles, and complex economic and social simulations. Rule your lands as a medieval lord – the seasons pass, the weather changes, and cities rise and fall.","- 82% of the 2,480 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1363080/Manor_Lords/?snr=1_7_7_7000_150_1
Metaphor: ReFantazio,Free,"10 Oct, 2024","['RPG', 'Anime', 'Turn-Based Combat', 'JRPG', 'Adventure', 'Story Rich', 'Time Management', 'Singleplayer', 'Turn-Based Strategy', 'Dark Fantasy', 'Action RPG', 'Party-Based RPG', 'Fantasy', 'Third Person', 'Colorful', 'Strategy RPG', 'Strategy', 'Choose Your Own Adventure', 'Turn-Based Tactics', 'Hack and Slash']","The throne sits empty after the king’s assassination. With no heirs, the will of the late king decrees that the next monarch will be elected by the people, & thus begins your fight for the throne..","- 89% of the 1,858 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2679460/Metaphor_ReFantazio/?snr=1_7_7_7000_150_1
Call of Duty®: Black Ops 6,Free,"24 Oct, 2024","['Action', 'Multiplayer', 'Shooter', 'FPS', 'Singleplayer', 'First-Person', 'Military', 'PvP', 'Capitalism', 'War', 'Violent', 'Artificial Intelligence', 'Gore', 'Co-op', 'Story Rich', 'Realistic', 'PvE', 'Online Co-Op', 'Open World', 'Romance']","Call of Duty®: Black Ops 6 is signature Black Ops across a cinematic single-player Campaign, a best-in-class Multiplayer experience and with the epic return of Round-Based Zombies.","- 26% of the 1,200 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2933620/Call_of_Duty_Black_Ops_6/?snr=1_7_7_7000_150_1
ENDER MAGNOLIA: Bloom in the Mist,Free,"22 Jan, 2025","['Metroidvania', '2D', 'Singleplayer', 'Dark Fantasy', 'RPG', 'Action RPG', 'Action', 'Female Protagonist', 'Souls-like', 'Fantasy', 'Medieval', 'Anime', 'Early Access', 'Great Soundtrack', 'Atmospheric', 'Side Scroller', 'Story Rich', 'Cute']","Decades after the events of ENDER LILIES, Homunculi — sorrowful, artificial life forms — roam the land. In this dark fantasy Metroidvania, face formidable enemies and explore a bewitching post-apocalyptic world. Humans and Homunculi — what awaits at the end of the quest for their salvation?",- 90% of the 622 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2725260/ENDER_MAGNOLIA_Bloom_in_the_Mist/?snr=1_7_7_7000_150_1
Heroes of Hammerwatch II,Free,"14 Jan, 2025","['RPG', 'Action', 'Action RPG', 'Action Roguelike', 'Roguelike', 'Dungeon Crawler', 'Adventure', 'Procedural Generation', 'Roguelite', 'Hack and Slash', '2D', 'Pixel Graphics', 'Top-Down', 'Fantasy', 'Medieval', 'Character Customization', 'Combat', 'Class-Based', 'Multiplayer', 'Retro']","A rogue-lite action-rpg that offers extensive persistent progression. Build your town, upgrade and equip your heroes, before taking on the the ever-changing Dark Citadel - either solo or with a team of friends.","- 89% of the 1,959 user reviews for this game are positive.",https://store.steampowered.com/app/619820/Heroes_of_Hammerwatch_II/?snr=1_7_7_7000_150_1
Assassin’s Creed Shadows,Free,"20 Mar, 2025","['RPG', 'Action-Adventure', 'Open World', 'Stealth', 'Action', 'Adventure', 'Combat', 'Female Protagonist', 'Action RPG', '3D', 'Singleplayer', 'Assassin', 'Story Rich', 'Historical', 'Exploration', 'Cinematic', 'Ninja', 'Third Person', 'Political Sim', 'Parkour']",Experience an epic action-adventure story set in Feudal Japan! Become a shinobi assassin and legendary samurai as you explore a beautiful open world in a time of chaos. Switch between these two unlikely allies as you discover their common destiny and usher in a new era for Japan.,N/A,https://store.steampowered.com/app/3159330/Assassins_Creed_Shadows/?snr=1_7_7_7000_150_1
NBA 2K25,Free,"28 Oct, 2024","['Sports', 'Basketball', 'Simulation', 'eSports', '3D', 'Management', 'PvP', 'Immersive Sim', 'Character Customization', 'Controller', 'Team-Based', 'Trading', 'Deckbuilding', 'Co-op', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Singleplayer', '4 Player Local']","Command every court with authenticity and realism Powered by ProPLAY™, giving you ultimate control over how you play in NBA 2K25. Define your legacy in MyCAREER, MyTEAM, MyNBA, and The W.","- 62% of the 2,023 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2878980/NBA_2K25/?snr=1_7_7_7000_150_1
Assetto Corsa EVO,Free,"16 Jan, 2025","['Early Access', 'Simulation', 'Racing', 'Sports', 'Automobile Sim', 'Driving', 'Realistic', 'VR', 'Multiplayer', 'Artificial Intelligence', 'Physics', 'PvP', 'First-Person', 'Controller', 'Atmospheric', 'Singleplayer', 'eSports', '3D Vision', 'Replay Value', 'TrackIR']",Assetto Corsa EVO redefines the realism and features of one of the most popular multiplatform driving simulations ever developed. Featuring cars and tracks from different classes spanning across years of motoring history.,"- 72% of the 6,354 user reviews for this game are positive.",https://store.steampowered.com/app/3058630/Assetto_Corsa_EVO/?snr=1_7_7_7000_150_2
Cyberpunk 2077,Free,"9 Dec, 2020","['Cyberpunk', 'Open World', 'Nudity', 'RPG', 'Singleplayer', 'Sci-fi', 'FPS', 'Futuristic', 'Mature', 'Story Rich', 'First-Person', 'Atmospheric', 'Exploration', 'Action', 'Violent', 'Great Soundtrack', 'Action RPG', 'Adventure', 'Character Customization', 'Immersive Sim']","Cyberpunk 2077 is an open-world, action-adventure RPG set in the dark future of Night City — a dangerous megalopolis obsessed with power, glamor, and ceaseless body modification.","- 95% of the 12,593 user reviews in the last 30 days are positive.This product has experienced one or more periods of off-topic review activity.  Based on your preferences, the reviews within these periods have been excluded from this product's Review Score.",https://store.steampowered.com/app/1091500/Cyberpunk_2077/?snr=1_7_7_7000_150_2
Dead by Daylight,Free,"14 Jun, 2016","['Horror', 'Multiplayer', 'Survival Horror', 'Online Co-Op', 'Co-op', 'Survival', 'Gore', 'Team-Based', 'Blood', 'Stealth', 'Third Person', 'Violent', 'First-Person', 'Psychological Horror', 'Action', 'Atmospheric', 'Strategy', 'Comedy', 'Mature', 'Difficult']","Trapped forever in a realm of eldritch evil where even death is not an escape, four determined Survivors face a bloodthirsty Killer in a vicious game of nerve and wits. Pick a side and step into a world of tension and terror with horror gaming's best asymmetrical multiplayer.","- 23% of the 11,528 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/381210/Dead_by_Daylight/?snr=1_7_7_7000_150_2
MiSide,Free,"10 Dec, 2024","['Psychological Horror', 'Cute', 'Story Rich', 'Horror', 'First-Person', 'Singleplayer', '3D', 'Atmospheric', 'Thriller', 'Conversation', 'Adventure', 'Drama', 'Sexual Content', 'Puzzle', 'Simulation', 'Life Sim', 'RPG', '2D', 'Hidden Object', 'Modern']",Let's imagine that you have a game in which you care for a character. But could you imagine one day getting into that game yourself?,"- 98% of the 45,083 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2527500/MiSide/?snr=1_7_7_7000_150_2
Subnautica: Below Zero,Free,"13 May, 2021","['Open World Survival Craft', 'Survival', 'Underwater', 'Singleplayer', 'Open World', 'Horror', 'Exploration', 'Base Building', 'Indie', 'Adventure', 'Crafting', 'First-Person', 'Multiplayer', 'Survival Horror', 'Aliens', 'Sci-fi', 'Action', 'Atmospheric', 'Story Rich', 'Sandbox']","Dive into a freezing underwater adventure on an alien planet. Below Zero is set two years after the original Subnautica. Return to Planet 4546B to uncover the truth behind a deadly cover-up. Survive by building habitats, crafting tools, & diving deeper into the world of Subnautica.",- 87% of the 948 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/848450/Subnautica_Below_Zero/?snr=1_7_7_7000_150_2
Starward,Free,"24 Apr, 2024","['Action', 'RPG', 'Female Protagonist', 'Singleplayer', '3D Fighter', 'Shooter', 'eSports', 'Spectacle fighter', 'Card Battler', 'Arena Shooter', 'Third-Person Shooter', 'Anime', '2D', '3D', 'Cartoon', 'Cute', 'Third Person', 'Space', 'Fantasy', 'Futuristic']","The Steam version of 《Starward》 is an Asian server version, and the account is not compatible with other servers. Starward is a 3D fighting game that integrates mecha girls and classic GVG combat gameplay, with 1V1 and 2V2 mode as the core gameplay.",- 66% of the 126 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2764370/Starward/?snr=1_7_7_7000_150_2
Call of Duty®: Warzone™,Free,"16 Nov, 2022","['Free to Play', 'FPS', 'Battle Royale', 'Multiplayer', 'Action', 'Shooter', 'Singleplayer', 'Violent', 'First-Person', 'Gore', 'Military', 'PvP', 'Online Co-Op', 'Co-op', 'Survival', 'Realistic', 'Open World', 'Adventure', 'Third Person', 'Atmospheric']","Welcome to Call of Duty®: Warzone™, the massive free-to-play combat arena. Experience thrilling modes & new gameplay features in Area 99, Urzikstan and Rebirth Island.",- 24% of the 991 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1962663/Call_of_Duty_Warzone/?snr=1_7_7_7000_150_2
Balatro,Free,"20 Feb, 2024","['Roguelike Deckbuilder', 'Card Game', 'Roguelike', 'Deckbuilding', 'Singleplayer', 'Strategy', 'Pixel Graphics', 'Replay Value', 'Turn-Based', 'Card Battler', 'Roguelite', 'Choices Matter', 'Casual', 'Difficult', 'Turn-Based Strategy', '2D', 'Relaxing', 'Arcade', 'Procedural Generation', 'Simulation']","The poker roguelike. Balatro is a hypnotically satisfying deckbuilder where you play illegal poker hands, discover game-changing jokers, and trigger adrenaline-pumping, outrageous combos.","- 97% of the 14,471 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2379780/Balatro/?snr=1_7_7_7000_150_2
Persona 3 Reload,Free,"1 Feb, 2024","['JRPG', 'RPG', 'Anime', 'Party-Based RPG', 'Turn-Based Strategy', 'Adventure', 'Strategy', 'Dating Sim', 'Story Rich', 'Dark', 'Emotional', 'Strategy RPG', 'Visual Novel', 'Turn-Based Combat', 'Colorful', 'Great Soundtrack', 'Mystery', 'Supernatural', 'Detective', 'Multiple Endings']","Dive into the Dark Hour and awaken the depths of your heart. Persona 3 Reload is a captivating reimagining of the genre-defining RPG, reborn for the modern era with cutting-edge graphics and gameplay.","- 94% of the 1,012 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2161700/Persona_3_Reload/?snr=1_7_7_7000_150_2
Phasmophobia,Free,"18 Sep, 2020","['Horror', 'Online Co-Op', 'Multiplayer', 'Psychological Horror', 'Co-op', 'VR', 'Supernatural', 'First-Person', 'Investigation', 'Dark', 'Demons', 'Detective', 'Mystery', 'Thriller', '3D', 'Early Access', 'Indie', 'Action', 'Tactical', 'Singleplayer']",Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your disposal in order to gather as much evidence as you can.,"- 94% of the 8,738 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/739630/Phasmophobia/?snr=1_7_7_7000_150_2
BlazBlue Entropy Effect,Free,"14 Feb, 2024","['Action Roguelike', 'Action-Adventure', '2D', 'Action', 'Platformer', 'Replay Value', 'Pixel Graphics', 'Post-apocalyptic', 'Cyberpunk', 'Procedural Generation', 'Indie', 'Anime', 'Story Rich', 'Multiple Endings', 'Singleplayer', '2D Fighter', 'Hack and Slash', 'Adventure', '2D Platformer', 'Precision Platformer']","Enjoy action-packed flashy combat with incredibly satisfying combos and responsive controls! Numerous characters, each with completely unique playstyles and loads of unlockable moves & upgrades! This action roguelike sets the bar for fluid fast-paced action.",- 94% of the 834 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2273430/BlazBlue_Entropy_Effect/?snr=1_7_7_7000_150_2
Granblue Fantasy: Relink,Free,"31 Jan, 2024","['Anime', 'Action RPG', 'JRPG', 'Action', 'Online Co-Op', 'Multiplayer', 'Fantasy', 'RPG', 'Female Protagonist', 'Third Person', 'Singleplayer', 'Spectacle fighter', '3D', 'Hack and Slash', 'Controller', 'Magic', 'Swordplay', 'Dragons', 'PvE', 'Tutorial']",A grand adventure in the skies awaits! Form a party of four from a diverse roster of skyfarers and slash—or shoot or hex—your way to victory against treacherous foes in this action RPG. Take on quests solo or with the help of others in up to 4-player co-op play!,- 86% of the 668 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/881020/Granblue_Fantasy_Relink/?snr=1_7_7_7000_150_2
New World: Aeternum,Free,"28 Sep, 2021","['Open World', 'Massively Multiplayer', 'MMORPG', 'RPG', 'Adventure', 'Action', 'PvP', 'PvE', 'Multiplayer', 'Fantasy', 'Character Customization', 'Walking Simulator', 'Crafting', 'Third Person', 'Co-op', 'Open World Survival Craft', 'Sandbox', 'Violent', 'Sexual Content', 'Singleplayer']",Experience a thrilling action RPG set on the supernatural island of Aeternum. Forge your destiny on an adventure filled with danger and opportunity.,- 68% of the 678 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1063730/New_World_Aeternum/?snr=1_7_7_7000_150_2
Red Dead Redemption,Free,"29 Oct, 2024","['Open World', 'Western', 'Story Rich', 'Singleplayer', 'Action', 'Zombies', 'Action-Adventure', 'Third-Person Shooter', 'Atmospheric', 'Great Soundtrack', '3D', 'Third Person', 'Adventure', 'Shooter', 'Narration', 'Classic', 'Sexual Content', 'Blood', 'Gore', 'Nudity']",Experience the story of former outlaw John Marston as he tracks down the last remaining members of the notorious Van der Linde Gang in the PC debut of the critically acclaimed predecessor to Red Dead Redemption 2.,- 89% of the 987 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2668510/Red_Dead_Redemption/?snr=1_7_7_7000_150_2
Detroit: Become Human,Free,"18 Jun, 2020","['Choices Matter', 'Story Rich', 'Multiple Endings', 'Cinematic', 'Singleplayer', 'Emotional', 'Sci-fi', 'Futuristic', 'Robots', 'Adventure', 'Beautiful', 'Atmospheric', 'Great Soundtrack', 'Third Person', 'Replay Value', 'Dynamic Narration', 'Cyberpunk', 'Narration', 'Violent', 'Female Protagonist']","Detroit: Become Human puts the destiny of both mankind and androids in your hands, taking you to a near future where machines have become more intelligent than humans. Every choice you make affects the outcome of the game, with one of the most intricately branching narratives ever created.","- 97% of the 5,371 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1222140/Detroit_Become_Human/?snr=1_7_7_7000_150_2
Eternal Return,Free,"19 Jul, 2023","['Free to Play', 'Anime', 'MOBA', 'Multiplayer', 'Survival', 'PvP', 'Sexual Content', 'Combat', 'Top-Down', 'Action', 'Crafting', '3D', 'Strategy', 'Tactical', 'Character Customization', 'MMORPG', 'Indie', 'eSports', 'Point & Click', 'Real Time Tactics']","Eternal Return is a free-to-play, 2.5D perspective Battle Royale game. Search, Craft, Hunt, and Fight using a variety of characters. Plan your strategy and become the last survivor on this eternal experiment.",- 76% of the 755 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1049590/Eternal_Return/?snr=1_7_7_7000_150_2
